longitude,district,street,geo_code,latitude,street_number,nation,province,city
117,济阳区,,wwdg,37,,中国,山东省,济南市
112,新安县,三岔口隧道,wqpm,35,三岔口隧道,中国,河南省,洛阳市
115,平乡县,,ww9c,37,,中国,河北省,邢台市
111,临县,从龙北路,wqxn,38,从龙北路,中国,山西省,吕梁市
118,无棣县,,wwg9,38,,中国,山东省,滨州市
97,玉门市,,wphv,40,,中国,甘肃省,酒泉市
105,unknow,unknow,wk46,23,unknow,越南,unknow,unknow
113,禅城区,季华西路,ws0h,23,季华西路,中国,广东省,佛山市
104,仁寿县,,wm3b,30,,中国,四川省,眉山市
110,澄城县,,wqjz,35,,中国,陕西省,渭南市
96,洛隆县,,wjkn,31,,中国,西藏自治区,昌都市
114,新丰县,,ws1r,24,,中国,广东省,韶关市
119,翁牛特旗,,wxsd,43,,中国,内蒙古自治区,赤峰市
117,西乌珠穆沁旗,,y84b,45,,中国,内蒙古自治区,锡林郭勒盟
124,镇赉县,,yb0q,46,,中国,吉林省,白城市
118,兰陵县,,ww5w,35,,中国,山东省,临沂市
113,乐昌市,,ws2h,25,,中国,广东省,韶关市
119,宣州区,,wtkw,31,,中国,安徽省,宣城市
112,邵东县,,wkxr,27,,中国,湖南省,邵阳市
113,宝丰县,,ww02,34,,中国,河南省,平顶山市
128,逊克县,,ybg0,49,,中国,黑龙江省,黑河市
112,江华瑶族自治县,,wkry,25,,中国,湖南省,永州市
110,澄迈县,,w7tc,20,,中国,海南省,澄迈县
110,龙胜各族自治县,,wktg,26,,中国,广西壮族自治区,桂林市
118,德兴市,,wt5s,29,,中国,江西省,上饶市
114,始兴县,,ws2y,25,,中国,广东省,韶关市
111,全州县,全大线,wkwy,26,全大线,中国,广西壮族自治区,桂林市
112,江华瑶族自治县,,wkrv,25,,中国,湖南省,永州市
113,随县,,wt8n,32,,中国,湖北省,随州市
105,会宁县,,wq6r,36,,中国,甘肃省,白银市
107,渠县,,wmkn,31,,中国,四川省,达州市
115,崇礼区,,wx1z,41,,中国,河北省,张家口市
127,蛟河市,天马线,wzfs,44,天马线,中国,吉林省,吉林市
115,惠东县,,ws1s,23,,中国,广东省,惠州市
108,上思县,,w7vp,22,,中国,广西壮族自治区,防城港市
112,江华瑶族自治县,,wkrg,25,,中国,湖南省,永州市
120,平度市,,wwt6,37,,中国,山东省,青岛市
104,沐川县,,wm1t,29,,中国,四川省,乐山市
111,临县,从龙北路,wqwv,38,从龙北路,中国,山西省,吕梁市
116,武强县,,wwdm,38,,中国,河北省,衡水市
115,东源县,,ws1x,24,,中国,广东省,河源市
115,平乡县,,ww98,37,,中国,河北省,邢台市
118,全椒县,,wtee,32,,中国,安徽省,滁州市
121,通州区,苏宋路,wttv,32,苏宋路,中国,江苏省,南通市
-0,unknow,unknow,7zzz,-0,unknow,,unknow,unknow
123,科尔沁左翼后旗,,wxxk,43,,中国,内蒙古自治区,通辽市
107,长寿区,,wmk0,30,,中国,重庆市,重庆市
121,,,wwym,39,,中国,中国区域,
102,禄丰县,,wk2q,25,,中国,云南省,楚雄彝族自治州
123,扎兰屯市,,y8rx,48,,中国,内蒙古自治区,呼伦贝尔市
113,榆社县,,ww86,37,,中国,山西省,晋中市
41,unknow,unknow,uzvp,90,unknow,Ocean,unknow,unknow
-117,unknow,unknow,9mue,33,unknow,美国,unknow,unknow
101,宁洱哈尼族彝族自治县,,whp8,23,,中国,云南省,普洱市
122,瓦房店市,,wxnc,40,,中国,辽宁省,大连市
117,怀远县,,wtgn,33,,中国,安徽省,蚌埠市
112,内乡县,,wmzd,33,,中国,河南省,南阳市
118,义安区,,wt7x,31,,中国,安徽省,铜陵市
111,岑溪市,,wkpj,23,,中国,广西壮族自治区,梧州市
108,万源市,,wmsg,32,,中国,四川省,达州市
81,霍城县,清伊高速公路,tzc9,44,清伊高速公路,中国,新疆维吾尔自治区,伊犁哈萨克自治州
104,沐川县,,wm4n,29,,中国,四川省,乐山市
102,西昌市,,wkbx,28,,中国,四川省,凉山彝族自治州
119,江宁区,,wtu8,32,,中国,江苏省,南京市
120,,,wxj7,40,,中国,中国区域,
120,青田县,,wsvm,28,,中国,浙江省,丽水市
114,修水县,,wt1h,29,,中国,江西省,九江市
115,吉安县,樟树塘路,wsc9,27,樟树塘路,中国,江西省,吉安市
120,阿鲁科尔沁旗,,wxvs,44,,中国,内蒙古自治区,赤峰市
-114,unknow,unknow,c3nf,51,unknow,加拿大,unknow,unknow
120,滨海县,新建路,wwjd,34,新建路,中国,江苏省,盐城市
118,双桥区,,wxk5,41,,中国,河北省,承德市
113,代县,,wwbk,39,,中国,山西省,忻州市
126,磐石市,沈吉高速公路,wz96,43,沈吉高速公路,中国,吉林省,吉林市
104,北川羌族自治县,,wmf0,32,,中国,四川省,绵阳市
125,西安区,集双高速,wz9n,43,集双高速,中国,吉林省,辽源市
111,昭平县,,wkq9,24,,中国,广西壮族自治区,贺州市
100,洱源县,温起线,whx3,26,温起线,中国,云南省,大理白族自治州
115,东源县,,ws61,24,,中国,广东省,河源市
111,岑溪市,,wkph,23,,中国,广西壮族自治区,梧州市
82,于田县,,tyd1,37,,中国,新疆维吾尔自治区,和田地区
107,盐池县,,wqu3,38,,中国,宁夏回族自治区,吴忠市
119,衢江区,050村道,wth7,29,050村道,中国,浙江省,衢州市
110,永福县,迎宾路,wkw2,25,迎宾路,中国,广西壮族自治区,桂林市
122,,,wwyt,39,,中国,中国区域,
105,三台县,,wmd6,31,,中国,四川省,绵阳市
121,青浦区,,wtmz,31,,中国,上海市,上海市
110,达拉特旗,,wrn1,40,,中国,内蒙古自治区,鄂尔多斯市
117,静海区,,wwfg,39,,中国,天津市,天津市
118,德兴市,,wt5e,29,,中国,江西省,上饶市
108,开州区,,wms8,31,,中国,重庆市,重庆市
125,西安区,集双高速,wz9j,43,集双高速,中国,吉林省,辽源市
110,澄迈县,,w7tb,20,,中国,海南省,澄迈县
87,昌吉市,,tzy1,44,,中国,新疆维吾尔自治区,昌吉回族自治州
107,鄂托克旗,,wrh4,40,,中国,内蒙古自治区,鄂尔多斯市
119,江宁区,,wtu2,32,,中国,江苏省,南京市
105,富顺县,,wm4e,29,,中国,四川省,自贡市
121,海阳市,,www3,37,,中国,山东省,烟台市
106,同心县,庙石线,wqe7,37,庙石线,中国,宁夏回族自治区,吴忠市
104,平武县,,wmfj,33,,中国,四川省,绵阳市
108,思南县,,wkuy,28,,中国,贵州省,铜仁市
105,富顺县,,wm4w,29,,中国,四川省,自贡市
106,铜梁区,,wm72,30,,中国,重庆市,重庆市
123,新民市,丹阜高速公路,wxrt,42,丹阜高速公路,中国,辽宁省,沈阳市
115,晋州市,,wwcb,38,,中国,河北省,石家庄市
106,册亨县,,wke8,25,,中国,贵州省,黔西南布依族苗族自治州
123,,,wtrh,30,,中国,中国区域,
115,赣县区,,ws9t,26,,中国,江西省,赣州市
115,清丰县,,ww3s,36,,中国,河南省,濮阳市
116,惠来县,,ws43,23,,中国,广东省,揭阳市
112,邵东县,,wkz2,27,,中国,湖南省,邵阳市
116,惠来县,,ws4d,23,,中国,广东省,揭阳市
120,滨海县,新建路,wtvx,34,新建路,中国,江苏省,盐城市
123,科尔沁左翼后旗,,wxxj,43,,中国,内蒙古自治区,通辽市
110,榆阳区,,wqwq,38,,中国,陕西省,榆林市
121,乐清市,,wtn1,28,,中国,浙江省,温州市
117,西乌珠穆沁旗,,wxg2,44,,中国,内蒙古自治区,锡林郭勒盟
117,金溪县,,wsgk,28,,中国,江西省,抚州市
108,彬州市,,wqhu,35,,中国,陕西省,咸阳市
99,隆阳区,,whw8,25,,中国,云南省,保山市
111,盐湖区,滨湖路,wqnu,35,滨湖路,中国,山西省,运城市
111,岑溪市,,wkn8,23,,中国,广西壮族自治区,梧州市
114,林州市,,ww3h,36,,中国,河南省,安阳市
107,天峨县,,wkkj,25,,中国,广西壮族自治区,河池市
106,西充县,,wm7p,31,,中国,四川省,南充市
118,义安区,,wt7z,31,,中国,安徽省,铜陵市
116,成武县,,ww62,35,,中国,山东省,菏泽市
125,大同区,,yb0g,46,,中国,黑龙江省,大庆市
116,瑞金市,,wsdq,26,,中国,江西省,赣州市
102,元谋县,,wk8w,26,,中国,云南省,楚雄彝族自治州
115,东明县,,ww1x,35,,中国,山东省,菏泽市
115,大冶市,,wt3d,30,,中国,湖北省,黄石市
115,赣县区,,ws9y,26,,中国,江西省,赣州市
117,三河市,京秦高速公路,wx5k,40,京秦高速公路,中国,河北省,廊坊市
117,金溪县,,wsfz,28,,中国,江西省,抚州市
112,新城区,,wrr7,41,,中国,内蒙古自治区,呼和浩特市
117,萧县,京台高速公路,ww4f,34,京台高速公路,中国,安徽省,宿州市
93,比如县,,wj9u,32,,中国,西藏自治区,那曲市
116,武平县,,wsd8,25,,中国,福建省,龙岩市
131,勃利县,,ybhz,46,,中国,黑龙江省,七台河市
117,肥西县,,wtej,32,,中国,安徽省,合肥市
103,雨城区,北环西路,wm31,30,北环西路,中国,四川省,雅安市
119,龙泉市,,wth9,28,,中国,浙江省,丽水市
115,光山县,,wt9y,32,,中国,河南省,信阳市
125,依安县,,yb2x,48,,中国,黑龙江省,齐齐哈尔市
108,开州区,,wmsf,31,,中国,重庆市,重庆市
118,明光市,,wtuh,33,,中国,安徽省,滁州市
115,平乡县,,ww99,37,,中国,河北省,邢台市
127,临江市,,wz6m,42,,中国,吉林省,白山市
113,天心区,芙蓉大道,wt09,28,芙蓉大道,中国,湖南省,长沙市
105,阿拉善左旗,,wqdm,38,,中国,内蒙古自治区,阿拉善盟
109,罗城仫佬族自治县,,wkm7,25,,中国,广西壮族自治区,河池市
99,隆阳区,,whqw,25,,中国,云南省,保山市
112,公安县,汪杨线,wmrt,30,汪杨线,中国,湖北省,荆州市
101,大姚县,,wk85,26,,中国,云南省,楚雄彝族自治州
112,清水河县,,wrp6,40,,中国,内蒙古自治区,呼和浩特市
102,禄丰县,,wk2s,25,,中国,云南省,楚雄彝族自治州
108,环江毛南族自治县,,wkkz,25,,中国,广西壮族自治区,河池市
107,陇县,,wqhr,35,,中国,陕西省,宝鸡市
116,新建区,,wt4m,29,,中国,江西省,南昌市
120,阿鲁科尔沁旗,,wxv2,44,,中国,内蒙古自治区,赤峰市
113,汨罗市,,wt0t,29,,中国,湖南省,岳阳市
118,,,ws79,24,,中国,中国区域,
116,台前县,,ww6k,36,,中国,河南省,濮阳市
113,京山市,,wt83,31,,中国,湖北省,荆门市
104,马关县,,wk1t,23,,中国,云南省,文山壮族苗族自治州
107,绥阳县,,wkup,28,,中国,贵州省,遵义市
117,滕州市,,ww4v,35,,中国,山东省,枣庄市
80,乌什县,,tz0y,41,,中国,新疆维吾尔自治区,阿克苏地区
102,unknow,unknow,w7b2,21,unknow,老挝,unknow,unknow
120,平度市,,wwt5,37,,中国,山东省,青岛市
115,渝水区,,wscv,28,,中国,江西省,新余市
110,郧西县,,wmyk,33,,中国,湖北省,十堰市
108,五原县,,wrjp,41,,中国,内蒙古自治区,巴彦淖尔市
83,塔城市,,vb6c,47,,中国,新疆维吾尔自治区,塔城地区
122,,,wtwd,31,,中国,中国区域,
35,unknow,unknow,uzcp,90,unknow,Ocean,unknow,unknow
115,清丰县,,ww64,36,,中国,河南省,濮阳市
114,新丰县,,ws33,24,,中国,广东省,韶关市
119,金湖县,工园路,wtuk,33,工园路,中国,江苏省,淮安市
115,渝水区,,wscz,28,,中国,江西省,新余市
115,惠东县,,ws18,23,,中国,广东省,惠州市
110,黄龙县,,wqqq,36,,中国,陕西省,延安市
109,忻城县,,wkm9,24,,中国,广西壮族自治区,来宾市
104,威宁彝族回族苗族自治县,,wkc8,27,,中国,贵州省,毕节市
115,太康县,,wtcx,34,,中国,河南省,周口市
121,科尔沁右翼前旗,,y8q1,47,,中国,内蒙古自治区,兴安盟
115,光山县,,wtc8,32,,中国,河南省,信阳市
95,格尔木市,,wnef,37,,中国,青海省,海西蒙古族藏族自治州
121,奈曼旗,,wxwj,43,,中国,内蒙古自治区,通辽市
124,双辽市,,wzb3,44,,中国,吉林省,四平市
114,袁州区,,wt13,28,,中国,江西省,宜春市
101,阿拉善右旗,,wnzv,39,,中国,内蒙古自治区,阿拉善盟
130,依兰县,,ybhp,46,,中国,黑龙江省,哈尔滨市
106,西吉县,,wq7m,36,,中国,宁夏回族自治区,固原市
116,宁都县,,wsf9,27,,中国,江西省,赣州市
131,勃利县,,ybhv,46,,中国,黑龙江省,七台河市
80,乌什县,,tz31,41,,中国,新疆维吾尔自治区,阿克苏地区
105,兴义市,,wk6t,25,,中国,贵州省,黔西南布依族苗族自治州
122,科尔沁左翼后旗,,wxwy,43,,中国,内蒙古自治区,通辽市
115,太康县,,ww45,34,,中国,河南省,周口市
106,乌拉特后旗,,wr5w,41,,中国,内蒙古自治区,巴彦淖尔市
107,平塘县,,wksj,26,,中国,贵州省,黔南布依族苗族自治州
120,滨海县,新建路,wwj4,34,新建路,中国,江苏省,盐城市
113,寿阳县,,ww8j,38,,中国,山西省,晋中市
114,孝南区,福银高速公路,wt90,31,福银高速公路,中国,湖北省,孝感市
119,卢龙县,,wxhg,40,,中国,河北省,秦皇岛市
33,unknow,unknow,str4,30,unknow,埃及,unknow,unknow
126,肇东市,,yb1v,46,,中国,黑龙江省,绥化市
110,延川县,,wqw6,37,,中国,陕西省,延安市
115,惠东县,,ws44,23,,中国,广东省,惠州市
127,宾县,,yb62,46,,中国,黑龙江省,哈尔滨市
123,庄河市,四仲线,wxpt,40,四仲线,中国,辽宁省,大连市
115,蔚县,广浑高速公路,wx19,40,广浑高速公路,中国,河北省,张家口市
31,unknow,unknow,uxyp,90,unknow,Ocean,unknow,unknow
116,安新县,保静线,wwfr,39,保静线,中国,河北省,保定市
117,鄱阳县,,wt4f,29,,中国,江西省,上饶市
110,黄龙县,,wqqm,36,,中国,陕西省,延安市
99,兰坪白族普米族自治县,,why8,27,,中国,云南省,怒江傈僳族自治州
115,东明县,,ww61,35,,中国,山东省,菏泽市
127,宾县,,yb4k,46,,中国,黑龙江省,哈尔滨市
114,新丰县,,ws31,24,,中国,广东省,韶关市
126,五大连池市,,ybc3,49,,中国,黑龙江省,黑河市
117,建宁县,,wsg5,27,,中国,福建省,三明市
117,西乌珠穆沁旗,,wxer,44,,中国,内蒙古自治区,锡林郭勒盟
120,长兴县,,wtt0,31,,中国,浙江省,湖州市
118,,,wwun,39,,中国,中国区域,
121,通州区,苏宋路,wtty,32,苏宋路,中国,江苏省,南通市
93,伊州区,,wp9v,43,,中国,新疆维吾尔自治区,哈密市
97,玉树市,澜沧江西路,wjug,33,澜沧江西路,中国,青海省,玉树藏族自治州
117,新罗区,龙腾南路,wse2,25,龙腾南路,中国,福建省,龙岩市
123,千山区,,wxr3,41,,中国,辽宁省,鞍山市
105,安岳县,,wm63,30,,中国,四川省,资阳市
107,鄂托克旗,,wqu7,39,,中国,内蒙古自治区,鄂尔多斯市
31,unknow,unknow,uxvz,90,unknow,Ocean,unknow,unknow
102,新平彝族傣族自治县,,wk2f,24,,中国,云南省,玉溪市
113,京山市,,wt84,31,,中国,湖北省,荆门市
112,娄烦县,,wqxy,38,,中国,山西省,太原市
119,淳安县,,wtkb,30,,中国,浙江省,杭州市
114,阳原县,,wx0f,40,,中国,河北省,张家口市
112,浮山县,,wqrq,36,,中国,山西省,临汾市
110,澄城县,,wqmb,35,,中国,陕西省,渭南市
125,西安区,集双高速,wz9h,43,集双高速,中国,吉林省,辽源市
113,察哈尔右翼前旗,,wx2d,41,,中国,内蒙古自治区,乌兰察布市
102,丹巴县,,wm89,31,,中国,四川省,甘孜藏族自治州
120,陈巴尔虎旗,,y8v4,50,,中国,内蒙古自治区,呼伦贝尔市
113,察哈尔右翼前旗,,wx26,41,,中国,内蒙古自治区,乌兰察布市
105,江油市,武马路,wmdw,32,武马路,中国,四川省,绵阳市
131,东宁市,,wzvh,44,,中国,黑龙江省,牡丹江市
113,社旗县,,wtbt,33,,中国,河南省,南阳市
113,随县,,wt8m,32,,中国,湖北省,随州市
110,永顺县,,wmjv,29,,中国,湖南省,湘西土家族苗族自治州
76,英吉沙县,,txn0,39,,中国,新疆维吾尔自治区,喀什地区
94,伊州区,,wp7n,42,,中国,新疆维吾尔自治区,哈密市
121,扎鲁特旗,,wxwr,44,,中国,内蒙古自治区,通辽市
107,鄂托克旗,,wqun,39,,中国,内蒙古自治区,鄂尔多斯市
102,unknow,unknow,w7bk,22,unknow,老挝,unknow,unknow
124,昂昂溪区,,y8ru,47,,中国,黑龙江省,齐齐哈尔市
115,赣县区,,wsdj,26,,中国,江西省,赣州市
112,宁远县,,wkxy,26,,中国,湖南省,永州市
113,衡东县,,ws8r,27,,中国,湖南省,衡阳市
116,安新县,保静线,wwfm,39,保静线,中国,河北省,保定市
117,诏安县,,ws72,24,,中国,福建省,漳州市
100,澜沧拉祜族自治县,,whph,23,,中国,云南省,普洱市
119,翁牛特旗,,wxsv,43,,中国,内蒙古自治区,赤峰市
111,昭平县,,wknz,24,,中国,广西壮族自治区,贺州市
104,仁寿县,,wm3d,30,,中国,四川省,眉山市
106,青铜峡市,大中公路,wqex,38,大中公路,中国,宁夏回族自治区,吴忠市
103,民勤县,,wqc7,39,,中国,甘肃省,武威市
115,惠东县,,ws1g,23,,中国,广东省,惠州市
106,苍溪县,,wmes,32,,中国,四川省,广元市
32,unknow,unknow,uxyz,90,unknow,Ocean,unknow,unknow
118,上饶县,,wsgy,28,,中国,江西省,上饶市
100,祁连县,,wnxr,38,,中国,青海省,海北藏族自治州
100,临翔区,,whpr,24,,中国,云南省,临沧市
110,延川县,,wqw7,37,,中国,陕西省,延安市
104,沐川县,,wm4h,29,,中国,四川省,乐山市
121,unknow,unknow,wdw4,15,unknow,菲律宾,unknow,unknow
113,京山市,,wt2r,31,,中国,湖北省,荆门市
112,邵东县,,wkzc,27,,中国,湖南省,邵阳市
119,东乌珠穆沁旗,,y8k2,46,,中国,内蒙古自治区,锡林郭勒盟
120,敖汉旗,,wxmm,42,,中国,内蒙古自治区,赤峰市
101,宁洱哈尼族彝族自治县,,wk0h,23,,中国,云南省,普洱市
111,房县,,wmxp,32,,中国,湖北省,十堰市
119,卢龙县,,wxh3,40,,中国,河北省,秦皇岛市
116,黄梅县,,wt63,30,,中国,湖北省,黄冈市
115,东源县,,ws1y,24,,中国,广东省,河源市
119,赣榆区,,wwhm,35,,中国,江苏省,连云港市
101,镇沅县,,wk0n,24,,中国,云南省,普洱市
89,吉木萨尔县,,tzzw,45,,中国,新疆维吾尔自治区,昌吉回族自治州
110,巫山县,,wmqq,31,,中国,重庆市,重庆市
119,莒县,,wwkq,36,,中国,山东省,日照市
110,神木市,,wrn0,39,,中国,陕西省,榆林市
106,那坡县,,wk5e,23,,中国,广西壮族自治区,百色市
112,江华瑶族自治县,,wkx8,25,,中国,湖南省,永州市
125,嫩江县,西-八,ybc0,49,西-八,中国,黑龙江省,黑河市
103,天祝藏族自治县,,wq96,37,,中国,甘肃省,武威市
107,鄂托克旗,,wquj,39,,中国,内蒙古自治区,鄂尔多斯市
112,新城区,,wrpr,41,,中国,内蒙古自治区,呼和浩特市
103,峨边彝族自治县,,wm15,29,,中国,四川省,乐山市
119,卢龙县,,wxh6,40,,中国,河北省,秦皇岛市
116,门头沟区,,wx46,40,,中国,北京市,北京市
120,永康市,,wtj6,29,,中国,浙江省,金华市
112,阳东区,,w7zk,22,,中国,广东省,阳江市
112,宁远县,,wkx3,26,,中国,湖南省,永州市
27,unknow,unknow,uxfz,90,unknow,Ocean,unknow,unknow
123,新民市,丹阜高速公路,wxrw,42,丹阜高速公路,中国,辽宁省,沈阳市
108,西乡县,,wmvh,33,,中国,陕西省,汉中市
107,天峨县,,wkk7,25,,中国,广西壮族自治区,河池市
125,农安县,,wzbc,44,,中国,吉林省,长春市
117,岱岳区,膏城大道,ww76,36,膏城大道,中国,山东省,泰安市
116,英山县,,wt6w,31,,中国,湖北省,黄冈市
118,,,wwgs,39,,中国,中国区域,
119,卢龙县,,wxhk,40,,中国,河北省,秦皇岛市
106,镇宁布依族苗族自治县,,wke6,26,,中国,贵州省,安顺市
110,博白县,,w7y5,22,,中国,广西壮族自治区,玉林市
109,利川市,,wmmk,30,,中国,湖北省,恩施土家族苗族自治州
107,綦江区,,wmhk,29,,中国,重庆市,重庆市
119,宣州区,,wts9,31,,中国,安徽省,宣城市
121,青浦区,,wtqp,31,,中国,上海市,上海市
102,化隆回族自治县,,wq2r,36,,中国,青海省,海东市
115,赣县区,,wsdh,26,,中国,江西省,赣州市
118,围场满族蒙古族自治县,,wx7w,42,,中国,河北省,承德市
102,阿坝县,,wmbg,33,,中国,四川省,阿坝藏族羌族自治州
111,临县,从龙北路,wqxj,38,从龙北路,中国,山西省,吕梁市
106,苍溪县,,wmeh,32,,中国,四川省,广元市
111,府谷县,黄河路(西),wrp0,39,黄河路(西),中国,陕西省,榆林市
121,科尔沁右翼前旗,,y8nq,46,,中国,内蒙古自治区,兴安盟
113,代县,,wwbp,39,,中国,山西省,忻州市
